importance
0.0503195000190832
0.02598541040923968
0.024151715917093145
0.020644784873290505
0.02060685869577028
0.018428531084268365
0.01747136114188257
0.01737673739745769
0.017356532992082965
0.016831485395564377
0.016620505628971164
0.016593445108290288
0.01648419924964824
0.01646523403358718
0.016196668141990486
0.016143016270253437
0.015975045422401978
0.01582371489676316
0.0157866592525061
0.01575240799874815
0.01561598301947924
0.015402394147619793
0.015349897527387111
0.015238997580251398
0.015229075188027285
0.015197430688286719
0.01502208539595391
0.014952185024879373
0.014777839030022435
0.014774268472276014
0.014601819682504541
0.014510966323155275
0.014091389016311521
0.014008488911479986
0.013487758256105787
0.01348566123454576
0.013447410297429204
0.013332712653985921
0.013318033875568932
0.013025979475468233
0.012582302959218078
0.012403802467602205
0.012263773038961055
0.012251750280769537
0.012153172364093521
0.012053245328827053
0.011749849241863957
0.01163650660934574
0.011417630780545007
0.011374472719793619
0.01129770527847025
0.01117148158893669
0.011056501727769723
0.010559126964735073
0.009881207469031789
0.009866091070526885
0.0097805965322065
0.009423105412183481
0.009125644979672557
0.009124019746338675
0.009072797171508785
0.008950639967223641
0.008870499568107152
0.00858247398431514
0.008223480258328718
0.007638811113319684
0.00733512937474216
0.007043795049980653
0.007022238173791113
0.006458636069834109
0.0050591097651626685
0.005023151318048751
0.004935874407625746
0.004212804803515335
0.0005143826839733846
0.0
0.0
